"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Treinamento da tarde 💪","3 Nov 2025, 15:26","3 Nov 2025, 16:22","","Supino Inclinado (Barra)",,"",0,"normal",20,6,,,
"Treinamento da tarde 💪","3 Nov 2025, 15:26","3 Nov 2025, 16:22","","Supino Inclinado (Barra)",,"",1,"normal",20,6,,,
"Treinamento da tarde 💪","3 Nov 2025, 15:26","3 Nov 2025, 16:22","","Supino Inclinado (Barra)",,"",2,"normal",20,6,,,
"Treinamento da tarde 💪","3 Nov 2025, 15:26","3 Nov 2025, 16:22","","Elevação de Panturrilha em Pé (Máquina)",,"",0,"normal",80,8,,,
"Treinamento da tarde 💪","3 Nov 2025, 15:26","3 Nov 2025, 16:22","","Elevação de Panturrilha em Pé (Máquina)",,"",1,"normal",80,9,,,
"Treinamento da tarde 💪","3 Nov 2025, 15:26","3 Nov 2025, 16:22","","Elevação de Panturrilha em Pé (Máquina)",,"",2,"normal",80,8,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Supino (Barra)",,"",0,"normal",18,7,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Supino (Barra)",,"",1,"normal",18,8,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Supino (Barra)",,"",2,"normal",18,7,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Supino Inclinado (Barra)",,"",0,"normal",18,8,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Supino Inclinado (Barra)",,"",1,"normal",18,7,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Supino Inclinado (Barra)",,"",2,"normal",18,7,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Tríceps na Polia com Corda",,"",0,"normal",30,10,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Tríceps na Polia com Corda",,"",1,"normal",30,10,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Tríceps na Polia com Corda",,"",2,"normal",30,10,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Overhead Triceps Extension (Cable)",,"",0,"normal",25,5,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Overhead Triceps Extension (Cable)",,"",1,"normal",20,8,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Overhead Triceps Extension (Cable)",,"",2,"normal",20,7,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Antebraço na Polia",,"",0,"normal",20,12,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Antebraço na Polia",,"",1,"normal",25,9,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Antebraço na Polia",,"",2,"normal",25,9,,,
"Peito e Tríceps","27 Out 2025, 16:47","27 Out 2025, 17:37","","Antebraço na Polia",,"",3,"normal",25,9,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Elevação de Panturrilha em Pé (Máquina)",,"",0,"normal",70,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Elevação de Panturrilha em Pé (Máquina)",,"",1,"normal",70,12,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Elevação de Panturrilha em Pé (Máquina)",,"",2,"normal",70,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Elevação de Panturrilha em Pé (Máquina)",,"",3,"normal",70,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Elevação de Panturrilha em Pé (Máquina)",,"",4,"normal",70,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Supino Sentado (Máquina)",,"",0,"normal",40,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Supino Sentado (Máquina)",,"",1,"normal",40,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Supino Sentado (Máquina)",,"",2,"normal",40,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Rosca Scott (Barra)",,"",0,"normal",14,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Rosca Scott (Barra)",,"",1,"normal",14,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Rosca Scott (Barra)",,"",2,"normal",14,8,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Rosca Martelo com Corda na Polia",,"",0,"normal",30,7,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Rosca Martelo com Corda na Polia",,"",1,"normal",30,7,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Rosca Martelo com Corda na Polia",,"",2,"normal",30,7,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Tríceps na Polia com Corda",,"",0,"normal",30,10,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Tríceps na Polia com Corda",,"",1,"normal",30,9,,,
"Treinamento da tarde 💪","24 Out 2025, 15:52","24 Out 2025, 16:52","","Tríceps na Polia com Corda",,"",2,"normal",30,7,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Elevação de Panturrilha em Pé (Máquina)",,"",0,"normal",60,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Elevação de Panturrilha em Pé (Máquina)",,"",1,"normal",60,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Elevação de Panturrilha em Pé (Máquina)",,"",2,"normal",60,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Elevação de Panturrilha em Pé (Máquina)",,"",3,"normal",60,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Prensa De Ombros (Sentada) (Máquina)",,"",0,"normal",25,8,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Prensa De Ombros (Sentada) (Máquina)",,"",1,"normal",25,9,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Prensa De Ombros (Sentada) (Máquina)",,"",2,"normal",25,7,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Bench Dip",,"",0,"normal",,12,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Bench Dip",,"",1,"normal",,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Bench Dip",,"",2,"normal",,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Scott (Barra)",,"",0,"normal",16,5,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Scott (Barra)",,"",1,"normal",16,5,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca de Punho (Halter)",,"",0,"normal",7,9,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca de Punho (Halter)",,"",1,"normal",7,7,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca de Punho (Halter)",,"",2,"normal",7,6,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Antebraço na Polia",,"",0,"normal",25,9,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Antebraço na Polia",,"",1,"normal",25,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Antebraço na Polia",,"",2,"normal",25,9,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Martelo com Corda na Polia",,"",0,"normal",30,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Martelo com Corda na Polia",,"",1,"normal",30,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Martelo com Corda na Polia",,"",2,"normal",30,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Martelo com Corda na Polia",,"",3,"normal",30,9,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Rosca Martelo com Corda na Polia",,"",4,"normal",30,9,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Tríceps na Polia com Corda",,"",0,"normal",30,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Tríceps na Polia com Corda",,"",1,"normal",30,11,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Tríceps na Polia com Corda",,"",2,"normal",30,10,,,
"Treinamento da tarde 💪","23 Out 2025, 11:49","23 Out 2025, 13:06","","Tríceps na Polia com Corda",,"",3,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Cadeira Flexora (Máquina)",,"",0,"normal",40,8,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Cadeira Flexora (Máquina)",,"",1,"normal",40,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Cadeira Flexora (Máquina)",,"",2,"normal",40,9,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Tríceps na Polia",,"",0,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Tríceps na Polia",,"",1,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Tríceps na Polia",,"",2,"normal",30,9,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",0,"normal",40,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",1,"normal",40,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",2,"normal",40,12,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",3,"normal",40,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",4,"normal",40,9,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",5,"normal",40,12,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Leg Press Horizontal (Máquina)",,"",6,"normal",50,11,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Elevação de Panturrilha em Pé (Máquina)",,"",0,"normal",50,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Elevação de Panturrilha em Pé (Máquina)",,"",1,"normal",50,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Elevação de Panturrilha em Pé (Máquina)",,"",2,"normal",50,12,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Elevação de Panturrilha em Pé (Máquina)",,"",3,"normal",50,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Elevação de Panturrilha em Pé (Máquina)",,"",4,"normal",50,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Cadeira Extensora (Máquina)",,"",0,"normal",40,8,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Cadeira Extensora (Máquina)",,"",1,"normal",50,7,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Cadeira Extensora (Máquina)",,"",2,"normal",50,6,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Martelo com Corda na Polia",,"",0,"normal",25,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Martelo com Corda na Polia",,"",1,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Martelo com Corda na Polia",,"",2,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Martelo com Corda na Polia",,"",3,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Martelo com Corda na Polia",,"",4,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Martelo com Corda na Polia",,"",5,"normal",30,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Overhead Triceps Extension (Cable)",,"",0,"normal",20,10,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Overhead Triceps Extension (Cable)",,"",1,"normal",25,7,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Overhead Triceps Extension (Cable)",,"",2,"normal",25,5,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Inclinada (Halter)",,"",0,"normal",10,7,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Inclinada (Halter)",,"",1,"normal",10,7,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Rosca Inclinada (Halter)",,"",2,"normal",10,7,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Bench Dip",,"",0,"normal",,9,,,
"Posterior","22 Out 2025, 15:08","22 Out 2025, 17:09","","Bench Dip",,"",1,"normal",,10,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino Declinado (Barra)",,"",0,"normal",22,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino Declinado (Barra)",,"",1,"normal",22,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino Declinado (Barra)",,"",2,"normal",22,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino (Barra)",,"",0,"normal",20,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino (Barra)",,"",1,"normal",22,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino (Barra)",,"",2,"normal",22,5,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino Inclinado (Barra)",,"",0,"normal",20,5,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino Inclinado (Barra)",,"",1,"normal",20,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Supino Inclinado (Barra)",,"",2,"normal",20,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Bench Dip",,"",0,"normal",,9,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Bench Dip",,"",1,"normal",,10,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Bench Dip",,"",2,"normal",,9,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Bench Dip",,"",3,"normal",,8,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Bench Dip",,"",4,"normal",,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Tríceps na Polia com Corda",,"",0,"normal",30,5,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Tríceps na Polia com Corda",,"",1,"normal",30,8,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Tríceps na Polia com Corda",,"",2,"normal",30,8,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Tríceps na Polia com Corda",,"",3,"normal",30,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Overhead Triceps Extension (Cable)",,"",0,"normal",20,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Overhead Triceps Extension (Cable)",,"",1,"normal",20,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Overhead Triceps Extension (Cable)",,"",2,"normal",20,7,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Rosca Direta (Halter)",,"",0,"normal",10,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Rosca Direta (Halter)",,"",1,"normal",10,6,,,
"Peito e Tríceps","20 Out 2025, 10:06","20 Out 2025, 11:27","","Rosca Direta (Halter)",,"",2,"normal",10,7,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Leg Press Horizontal (Máquina)",,"",0,"normal",40,8,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Leg Press Horizontal (Máquina)",,"",1,"normal",40,10,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Leg Press Horizontal (Máquina)",,"",2,"normal",40,10,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Agachamento no Smith (Máquina)",,"",0,"normal",40,5,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Agachamento no Smith (Máquina)",,"",1,"normal",40,5,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Agachamento no Smith (Máquina)",,"",2,"normal",40,5,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Agachamento no Smith (Máquina)",,"",3,"normal",40,4,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Agachamento no Smith (Máquina)",,"",4,"normal",40,4,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Agachamento no Smith (Máquina)",,"",5,"normal",40,4,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Elevação de Panturrilha em Pé (Máquina)",,"",0,"normal",40,10,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Elevação de Panturrilha em Pé (Máquina)",,"",1,"normal",40,10,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Elevação de Panturrilha em Pé (Máquina)",,"",2,"normal",40,10,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Elevação de Panturrilha em Pé (Máquina)",,"",3,"normal",40,10,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Cadeira Extensora (Máquina)",,"",0,"normal",50,8,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Cadeira Extensora (Máquina)",,"",1,"normal",50,9,,,
"Posterior","15 Out 2025, 10:03","15 Out 2025, 11:14","","Cadeira Extensora (Máquina)",,"",2,"normal",50,7,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino Declinado (Barra)",,"",0,"normal",20,7,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino Declinado (Barra)",,"",1,"normal",20,4,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino Declinado (Barra)",,"",2,"normal",20,4,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino (Barra)",,"",0,"normal",22,6,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino (Barra)",,"",1,"normal",22,7,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino (Barra)",,"",2,"normal",22,4,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino Inclinado (Barra)",,"",0,"normal",22,6,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino Inclinado (Barra)",,"",1,"normal",22,7,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Supino Inclinado (Barra)",,"",2,"normal",22,6,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Pec Deck",,"",0,"normal",30,10,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Pec Deck",,"",1,"normal",30,7,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Pec Deck",,"",2,"normal",30,6,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Tríceps na Polia",,"",0,"normal",30,7,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Tríceps na Polia",,"",1,"normal",30,4,,,
"Peito e Tríceps","13 Out 2025, 09:45","13 Out 2025, 10:55","","Tríceps na Polia",,"",2,"normal",30,7,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Leg Press Horizontal (Máquina)",,"",0,"normal",40,8,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Leg Press Horizontal (Máquina)",,"",1,"normal",40,10,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Leg Press Horizontal (Máquina)",,"",2,"normal",40,8,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Leg Press Horizontal (Máquina)",,"",3,"normal",40,9,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Leg Press Horizontal (Máquina)",,"",4,"normal",40,8,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Elevação de Panturrilha em Pé (Máquina)",,"",0,"normal",30,11,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Elevação de Panturrilha em Pé (Máquina)",,"",1,"normal",30,10,,,
"Posterior","8 Out 2025, 09:57","8 Out 2025, 10:40","","Elevação de Panturrilha em Pé (Máquina)",,"",2,"normal",30,9,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",0,"normal",25,7,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",1,"normal",25,6,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",2,"normal",25,6,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Remadas Dobradas (Barra)",,"",0,"normal",26,8,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Remadas Dobradas (Barra)",,"",1,"normal",26,8,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Remadas Dobradas (Barra)",,"",2,"normal",26,8,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Remadas Dobradas (Barra)",,"",3,"normal",26,8,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Remadas Dobradas (Barra)",,"",4,"normal",26,6,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Rosca Direta (Halter)",,"",0,"normal",10,7,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Rosca Direta (Halter)",,"",1,"normal",10,7,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Rosca Direta (Halter)",,"",2,"normal",10,7,,,
"Costas e Bíceps","7 Out 2025, 10:00","7 Out 2025, 10:51","","Rosca Direta (Halter)",,"",3,"normal",10,6,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Bench Dip",,"",0,"normal",,9,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Bench Dip",,"",1,"normal",,8,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Bench Dip",,"",2,"normal",,9,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Bench Dip",,"",3,"normal",,9,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Bench Dip",,"",4,"normal",,9,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Tríceps na Polia",,"",0,"normal",30,10,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Tríceps na Polia",,"",1,"normal",30,10,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Tríceps na Polia",,"",2,"normal",30,8,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Prensa De Ombros (Sentada) (Máquina)",,"",0,"normal",20,7,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Prensa De Ombros (Sentada) (Máquina)",,"",1,"normal",20,7,,,
"Peito e Tríceps","6 Out 2025, 11:35","6 Out 2025, 12:34","","Prensa De Ombros (Sentada) (Máquina)",,"",2,"normal",20,6,,,
